,stake,date,name,buy,sell,total
1,4903聯光通,110/07/08,元富-新興,18,0,18
2,4903聯光通,110/07/08,中國信託-中壢,0,14,-14
3,4903聯光通,110/07/08,元大-苗栗,9,0,9
4,4903聯光通,110/07/08,彰銀,0,7,-7
5,4903聯光通,110/07/08,兆豐-鹿港,3,0,3
6,4903聯光通,110/07/08,中國信託-松江,0,5,-5
7,4903聯光通,110/07/08,群益金鼎-萬華,2,0,2
8,4903聯光通,110/07/08,光和,0,2,-2
9,4903聯光通,110/07/08,元大-屏南,1,0,1
10,4903聯光通,110/07/08,元大-鶯歌,0,2,-2
11,4903聯光通,110/07/08,華南永昌-新莊,0,0,0
12,4903聯光通,110/07/08,群益金鼎-館前,0,1,-1
13,4903聯光通,110/07/08,元大-羅東,0,0,0
14,4903聯光通,110/07/08,華南永昌,0,1,-1
16,4903聯光通,110/07/08,元大-太平,2,3,-1
18,4903聯光通,110/07/08,華南永昌-新莊,0,0,0
20,4903聯光通,110/07/08,元大-羅東,0,0,0
31,2929淘帝,110/07/08,日盛-園區,90,6,84
32,2929淘帝,110/07/08,元大-太平,1,111,-110
33,2929淘帝,110/07/08,華南永昌-頭份,54,0,54
34,2929淘帝,110/07/08,港商野村,31,106,-75
35,2929淘帝,110/07/08,美商高盛,50,0,50
36,2929淘帝,110/07/08,凱基-板橋,62,111,-49
37,2929淘帝,110/07/08,台中銀-台北,50,0,50
