"","stake","date","name","buy","sell","total"
"1","1315達新","110/08/23","元大-文心興安",22,0,22
"2","1315達新","110/08/23","香港上海匯豐",0,25,-25
"3","1315達新","110/08/23","元大-北屯",9,0,9
"4","1315達新","110/08/23","港商麥格理",0,22,-22
"5","1315達新","110/08/23","元大-中壢",6,0,6
"6","1315達新","110/08/23","群益金鼎-東湖",0,17,-17
"7","1315達新","110/08/23","新光",5,0,5
"8","1315達新","110/08/23","日盛-台中",0,9,-9
"9","1315達新","110/08/23","國泰-桃園",5,0,5
"10","1315達新","110/08/23","台新-台南",0,8,-8
"11","1315達新","110/08/23","凱基-中港",5,0,5
"12","1315達新","110/08/23","元大-四維",0,5,-5
"13","1315達新","110/08/23","元大-豐原",5,0,5
"14","1315達新","110/08/23","美林",0,4,-4
"15","1315達新","110/08/23","致和-東門",3,0,3
"16","1315達新","110/08/23","群益金鼎-瑞豐",0,3,-3
"17","1315達新","110/08/23","華南永昌-鳳山",3,0,3
"18","1315達新","110/08/23","元大-松山",0,2,-2
"19","1315達新","110/08/23","元大-屏南",3,0,3
"20","1315達新","110/08/23","元大-板橋",0,2,-2
"21","1315達新","110/08/23","元大-仁愛",3,0,3
"22","1315達新","110/08/23","永豐金證券",0,2,-2
"23","1315達新","110/08/23","日盛-頭份",2,0,2
"24","1315達新","110/08/23","元富-信義",0,1,-1
"25","1315達新","110/08/23","港商法國興業",2,0,2
"26","1315達新","110/08/23","華南永昌-中正",0,1,-1
"27","1315達新","110/08/23","新加坡商瑞銀",2,0,2
"28","1315達新","110/08/23","富邦-板橋",0,1,-1
"29","1315達新","110/08/23","第一金",2,0,2
"30","1315達新","110/08/23","富邦-仁愛",0,1,-1
"31","2609陽明","110/08/23","摩根大通",18636,4559,14077
"32","2609陽明","110/08/23","富邦證券",10185,12443,-2258
"33","2609陽明","110/08/23","康和",2421,208,2213
"34","2609陽明","110/08/23","富邦-虎尾",7091,8076,-985
"35","2609陽明","110/08/23","台灣摩根士丹利",2570,528,2042
"36","2609陽明","110/08/23","華南永昌-竹北",340,1185,-845
"37","2609陽明","110/08/23","凱基-台北",2772,1398,1374
"38","2609陽明","110/08/23","新光-新竹",958,1746,-788
"39","2609陽明","110/08/23","美林",7570,6327,1243
"40","2609陽明","110/08/23","凱基-長庚",161,815,-654
"41","2609陽明","110/08/23","瑞士信貸",1505,326,1179
"42","2609陽明","110/08/23","凱基-市府",164,817,-653
"43","2609陽明","110/08/23","日盛-板橋",1087,183,904
"44","2609陽明","110/08/23","國泰-敦南",5133,5754,-621
"45","2609陽明","110/08/23","凱基-復興",1293,497,796
"46","2609陽明","110/08/23","國泰-館前",1329,1670,-341
"47","2609陽明","110/08/23","元大證券",3275,2760,515
"48","2609陽明","110/08/23","富邦-建國",489,824,-335
"49","2609陽明","110/08/23","元大-頭份",776,338,438
"50","2609陽明","110/08/23","元大-大同",246,569,-323
"51","2609陽明","110/08/23","富邦-仁愛",1292,875,417
"52","2609陽明","110/08/23","元大-和平",98,405,-307
"53","2609陽明","110/08/23","凱基-市政",2414,2002,412
"54","2609陽明","110/08/23","元大-台中中港",128,429,-301
"55","2609陽明","110/08/23","元大-士林",2427,2036,391
"56","2609陽明","110/08/23","玉山證券",756,1049,-293
"57","2609陽明","110/08/23","宏遠證券",1542,1153,389
"58","2609陽明","110/08/23","群益金鼎-內湖",32,319,-287
"59","2609陽明","110/08/23","新加坡商瑞銀",746,375,371
"60","2609陽明","110/08/23","群益金鼎-大安",1012,1296,-284
"61","2636台驊投控","110/08/23","摩根大通",1383,622,761
"62","2636台驊投控","110/08/23","第一金-桃園",32,181,-149
"63","2636台驊投控","110/08/23","瑞士信貸",679,89,590
"64","2636台驊投控","110/08/23","永豐金-新竹",6,139,-133
"65","2636台驊投控","110/08/23","台灣摩根士丹利",413,93,320
"66","2636台驊投控","110/08/23","日盛-景美",5,108,-103
"67","2636台驊投控","110/08/23","美商高盛",400,167,233
"68","2636台驊投控","110/08/23","台新證券",155,215,-60
"69","2636台驊投控","110/08/23","新加坡商瑞銀",215,57,158
"70","2636台驊投控","110/08/23","日盛-台中",0,55,-55
"71","2636台驊投控","110/08/23","元大-松江",81,17,64
"72","2636台驊投控","110/08/23","富邦-苗栗",2,57,-55
"73","2636台驊投控","110/08/23","新光",303,240,63
"74","2636台驊投控","110/08/23","日盛-信義",12,66,-54
"75","2636台驊投控","110/08/23","凱基-台北",601,539,62
"76","2636台驊投控","110/08/23","富邦-北港",7,56,-49
"77","2636台驊投控","110/08/23","富邦-彰化",116,55,61
"78","2636台驊投控","110/08/23","中國信託-文心",19,67,-48
"79","2636台驊投控","110/08/23","永豐金-萬盛",84,36,48
"80","2636台驊投控","110/08/23","統一-城中",34,81,-47
"81","2636台驊投控","110/08/23","兆豐-中壢",67,22,45
"82","2636台驊投控","110/08/23","土銀-南港",0,45,-45
"83","2636台驊投控","110/08/23","兆豐-鹿港",44,4,40
"84","2636台驊投控","110/08/23","永豐金-桃園",19,64,-45
"85","2636台驊投控","110/08/23","元大-林森",77,40,37
"86","2636台驊投控","110/08/23","台新-台中",63,107,-44
"87","2636台驊投控","110/08/23","富邦-虎尾",255,221,34
"88","2636台驊投控","110/08/23","日盛證券",24,67,-43
"89","2636台驊投控","110/08/23","元富-成功",37,6,31
"90","2636台驊投控","110/08/23","凱基-竹科",80,118,-38
"91","2867三商壽","110/08/23","凱基-台北",292,9,283
"92","2867三商壽","110/08/23","宏遠證券",0,1024,-1024
"93","2867三商壽","110/08/23","康和-台中",273,3,270
"94","2867三商壽","110/08/23","富邦-陽明",0,280,-280
"95","2867三商壽","110/08/23","土銀-台中",150,0,150
"96","2867三商壽","110/08/23","元大-北投",0,100,-100
"97","2867三商壽","110/08/23","新光",135,10,125
"98","2867三商壽","110/08/23","元富",0,75,-75
"99","2867三商壽","110/08/23","新加坡商瑞銀",109,5,104
"100","2867三商壽","110/08/23","摩根大通",309,368,-59
"101","2867三商壽","110/08/23","元大-桃園",100,0,100
"102","2867三商壽","110/08/23","台灣摩根士丹利",6,57,-51
"103","2867三商壽","110/08/23","元大-沙鹿",76,0,76
"104","2867三商壽","110/08/23","元富-城東",0,51,-51
"105","2867三商壽","110/08/23","凱基",75,0,75
"106","2867三商壽","110/08/23","美林",9,59,-50
"107","2867三商壽","110/08/23","元大-彰化民生",72,0,72
"108","2867三商壽","110/08/23","宏遠-中和",3,50,-47
"109","2867三商壽","110/08/23","國泰-台南",78,10,68
"110","2867三商壽","110/08/23","元大-永和",0,42,-42
"111","2867三商壽","110/08/23","元大-屏東",60,0,60
"112","2867三商壽","110/08/23","土銀-白河",0,36,-36
"113","2867三商壽","110/08/23","華南永昌-公誠",60,1,59
"114","2867三商壽","110/08/23","元大-博愛",0,31,-31
"115","2867三商壽","110/08/23","國票-安和",50,0,50
"116","2867三商壽","110/08/23","凱基-八德",0,30,-30
"117","2867三商壽","110/08/23","國泰-板橋",50,0,50
"118","2867三商壽","110/08/23","元大-永康",0,30,-30
"119","2867三商壽","110/08/23","永豐金-新莊",50,0,50
"120","2867三商壽","110/08/23","日盛-二林",20,40,-20
"121","5521工信","110/08/23","摩根大通",142,16,126
"122","5521工信","110/08/23","港商野村",0,134,-134
"123","5521工信","110/08/23","群益金鼎-台中",123,0,123
"124","5521工信","110/08/23","元大-南屯",10,135,-125
"125","5521工信","110/08/23","元大證券",106,0,106
"126","5521工信","110/08/23","國泰-敦南",1,34,-33
"127","5521工信","110/08/23","凱基-台北",117,24,93
"128","5521工信","110/08/23","台新-台中",2,30,-28
"129","5521工信","110/08/23","中國信託-三重",44,0,44
"130","5521工信","110/08/23","群益金鼎-三民",0,25,-25
"131","5521工信","110/08/23","日盛-宜蘭",20,0,20
"132","5521工信","110/08/23","福勝",0,20,-20
"133","5521工信","110/08/23","元大-桃園",20,0,20
"134","5521工信","110/08/23","元大-內湖",0,20,-20
"135","5521工信","110/08/23","日茂",14,0,14
"136","5521工信","110/08/23","第一金-新竹",0,15,-15
"137","5521工信","110/08/23","富邦-苗栗",12,0,12
"138","5521工信","110/08/23","統一-員林",0,15,-15
"139","5521工信","110/08/23","港商法國興業",11,0,11
"140","5521工信","110/08/23","新光",0,15,-15
"141","5521工信","110/08/23","統一-新台中",66,55,11
"142","5521工信","110/08/23","華南永昌-高雄",0,15,-15
"143","5521工信","110/08/23","宏遠-桃園",10,0,10
"144","5521工信","110/08/23","第一金-桃園",0,12,-12
"145","5521工信","110/08/23","日進",10,0,10
"146","5521工信","110/08/23","群益金鼎-萬華",0,12,-12
"147","5521工信","110/08/23","群益金鼎-中壢",10,0,10
"148","5521工信","110/08/23","兆豐-新竹",0,11,-11
"149","5521工信","110/08/23","富邦-虎尾",10,0,10
"150","5521工信","110/08/23","群益金鼎-忠孝",0,10,-10
"151","1471首利","110/08/23","摩根大通",143,11,132
"152","1471首利","110/08/23","元大-草屯",0,153,-153
"153","1471首利","110/08/23","瑞士信貸",79,0,79
"154","1471首利","110/08/23","富邦-台北",0,30,-30
"155","1471首利","110/08/23","美林",27,1,26
"156","1471首利","110/08/23","第一金-路竹",0,28,-28
"157","1471首利","110/08/23","凱基-台北",23,0,23
"158","1471首利","110/08/23","光和-嘉義",0,20,-20
"159","1471首利","110/08/23","港商法國興業",16,0,16
"160","1471首利","110/08/23","兆豐-台中港",0,20,-20
"161","1471首利","110/08/23","兆豐-員林",13,1,12
"162","1471首利","110/08/23","新光-台南",0,20,-20
"163","1471首利","110/08/23","台新-台南",10,0,10
"164","1471首利","110/08/23","永豐金-松山",0,20,-20
"165","1471首利","110/08/23","玉山-新莊",10,0,10
"166","1471首利","110/08/23","永興-大墩",0,12,-12
