"","stake","date","name","buy","sell","total"
"1","1471首利","110/07/27","永全-八德",50,0,50
"2","1471首利","110/07/27","國票-九鼎",0,306,-306
"3","1471首利","110/07/27","中國信託-松江",48,0,48
"4","1471首利","110/07/27","兆豐-天母",1,115,-114
"5","1471首利","110/07/27","富邦-嘉義",40,0,40
"6","1471首利","110/07/27","美林",0,42,-42
"7","1471首利","110/07/27","富邦-台南",33,0,33
"8","1471首利","110/07/27","摩根大通",45,75,-30
"9","1471首利","110/07/27","(牛牛牛)亞-鑫豐",32,0,32
"10","1471首利","110/07/27","凱基-八德",0,30,-30
"11","1471首利","110/07/27","台灣企銀-太平",25,0,25
"12","1471首利","110/07/27","中國信託-高雄",0,25,-25
"13","1471首利","110/07/27","群益金鼎-台中",23,0,23
"14","1471首利","110/07/27","統一-新台中",0,24,-24
"15","1471首利","110/07/27","元富-潮州",20,0,20
"16","1471首利","110/07/27","聯邦-高雄",0,21,-21
"17","1471首利","110/07/27","凱基-信義",20,0,20
"18","1471首利","110/07/27","德信-中正",0,20,-20
"19","1471首利","110/07/27","富邦-基隆",26,8,18
"20","1471首利","110/07/27","元大-福營",3,20,-17
"21","1471首利","110/07/27","日盛-高雄",17,0,17
"22","1471首利","110/07/27","凱基-宜蘭",0,16,-16
"23","1471首利","110/07/27","國泰-敦南",16,2,14
"24","1471首利","110/07/27","凱基-天母",0,15,-15
"25","1471首利","110/07/27","元大-大甲",13,0,13
"26","1471首利","110/07/27","第一金-高雄",6,20,-14
"27","1471首利","110/07/27","合庫-鳳山",12,0,12
"28","1471首利","110/07/27","元大-中壢",0,13,-13
"29","1471首利","110/07/27","日盛-大墩",12,0,12
"30","1471首利","110/07/27","元富-安南",0,12,-12
"31","2883開發金","110/07/27","元富",1762,67,1695
"32","2883開發金","110/07/27","美林",0,11931,-11931
"33","2883開發金","110/07/27","福邦證券",1450,0,1450
"34","2883開發金","110/07/27","新加坡商瑞銀",1513,8370,-6857
"35","2883開發金","110/07/27","凱基",1422,0,1422
"36","2883開發金","110/07/27","凱基-台北",1081,5265,-4184
"37","2883開發金","110/07/27","瑞士信貸",2044,731,1313
"38","2883開發金","110/07/27","摩根大通",612,3392,-2780
"39","2883開發金","110/07/27","台灣摩根士丹利",2112,921,1191
"40","2883開發金","110/07/27","統一-仁愛",31,2002,-1971
"41","2883開發金","110/07/27","新光",1474,461,1013
"42","2883開發金","110/07/27","兆豐證券",192,1910,-1718
"43","2883開發金","110/07/27","國票-長城",1003,20,983
"44","2883開發金","110/07/27","(牛牛牛)亞-鑫豐",276,1815,-1539
"45","2883開發金","110/07/27","台新證券",1207,362,845
"46","2883開發金","110/07/27","永豐金-板橋",197,1610,-1413
"47","2883開發金","110/07/27","港商野村",2209,1498,711
"48","2883開發金","110/07/27","美商高盛",16,1337,-1321
"49","2883開發金","110/07/27","永豐金-彰化",680,26,654
"50","2883開發金","110/07/27","兆豐-北高雄",60,1360,-1300
"51","2883開發金","110/07/27","台新-高雄",918,265,653
"52","2883開發金","110/07/27","兆豐-景美",26,1070,-1044
"53","2883開發金","110/07/27","國泰-敦南",1273,634,639
"54","2883開發金","110/07/27","亞東-新竹",7,1001,-994
"55","2883開發金","110/07/27","元大證券",876,246,630
"56","2883開發金","110/07/27","富邦-羅東",201,1098,-897
"57","2883開發金","110/07/27","致和證券",684,92,592
"58","2883開發金","110/07/27","統一",159,811,-652
"59","2883開發金","110/07/27","元大-民生",550,2,548
"60","2883開發金","110/07/27","香港上海匯豐",0,584,-584
