"","stake","date","name","buy","sell","total"
"1","2834臺企銀","110/08/31","新加坡商瑞銀",58095,14804,43291
"2","2834臺企銀","110/08/31","台灣摩根士丹利",138752,224200,-85448
"3","2834臺企銀","110/08/31","瑞士信貸",40098,11880,28218
"4","2834臺企銀","110/08/31","美林",16181,38669,-22488
"5","2834臺企銀","110/08/31","凱基-台北",24998,6606,18392
"6","2834臺企銀","110/08/31","港商法國興業",11216,33391,-22175
"7","2834臺企銀","110/08/31","摩根大通",37495,20369,17126
"8","2834臺企銀","110/08/31","永豐金證券",227,4552,-4325
"9","2834臺企銀","110/08/31","美商高盛",58399,41472,16927
"10","2834臺企銀","110/08/31","法銀巴黎",2076,6320,-4244
"11","2834臺企銀","110/08/31","港商野村",10074,4570,5504
"12","2834臺企銀","110/08/31","元大證券",1048,5233,-4185
"13","2834臺企銀","110/08/31","國票-長城",5000,0,5000
"14","2834臺企銀","110/08/31","花旗環球",3376,5995,-2619
"15","2834臺企銀","110/08/31","兆豐-寶成",1000,0,1000
"16","2834臺企銀","110/08/31","華南永昌-高雄",24,1662,-1638
"17","2834臺企銀","110/08/31","國泰-台南",609,2,607
"18","2834臺企銀","110/08/31","豐農",1,760,-759
"19","2834臺企銀","110/08/31","彰銀-台中",621,83,538
"20","2834臺企銀","110/08/31","香港上海匯豐",549,1100,-551
"21","2834臺企銀","110/08/31","元大-蘆洲",529,5,524
"22","2834臺企銀","110/08/31","群益金鼎-彰化",59,499,-440
"23","2834臺企銀","110/08/31","富邦-新竹",481,26,455
"24","2834臺企銀","110/08/31","元大-苗栗",7,400,-393
"25","2834臺企銀","110/08/31","群益金鼎-土城",418,0,418
"26","2834臺企銀","110/08/31","凱基-興隆",0,320,-320
"27","2834臺企銀","110/08/31","群益金鼎-萬華",400,0,400
"28","2834臺企銀","110/08/31","日盛證券",442,747,-305
"29","2834臺企銀","110/08/31","元大-復北",404,8,396
"30","2834臺企銀","110/08/31","群益金鼎-板橋",30,325,-295
"31","5511德昌","110/08/31","永豐金-市政",107,0,107
"32","5511德昌","110/08/31","兆豐-台中港",0,80,-80
"33","5511德昌","110/08/31","日盛-新竹",10,0,10
"34","5511德昌","110/08/31","統一",0,10,-10
"35","5511德昌","110/08/31","元大-彰化",10,0,10
"36","5511德昌","110/08/31","致和-崇德",0,10,-10
"37","5511德昌","110/08/31","第一金-台中",8,0,8
"38","5511德昌","110/08/31","凱基-台北",1,10,-9
"39","5511德昌","110/08/31","瑞士信貸",2,0,2
"40","5511德昌","110/08/31","兆豐-台中",0,8,-8
"41","5511德昌","110/08/31","元大-中壢",2,0,2
"42","5511德昌","110/08/31","第一金",0,5,-5
"43","5511德昌","110/08/31","元大-北屯",2,0,2
"44","5511德昌","110/08/31","第一金-大稻埕",0,2,-2
"45","5511德昌","110/08/31","兆豐-南京",1,0,1
"46","5511德昌","110/08/31","元大-員林",0,2,-2
