"","stake","date","name","buy","sell","total"
"35","6205詮欣","110/07/26","永豐金-敦南",11,0,11
"36","6205詮欣","110/07/26","兆豐-南京",0,6,-6
"37","6205詮欣","110/07/26","統一-彰化",10,0,10
"38","6205詮欣","110/07/26","兆豐-復興",0,5,-5
"39","6205詮欣","110/07/26","新加坡商瑞銀",9,0,9
"40","6205詮欣","110/07/26","凱基-台北",1,6,-5
"41","6205詮欣","110/07/26","群益金鼎-屏東",9,0,9
"42","6205詮欣","110/07/26","華南永昌-苗栗",0,5,-5
"43","6205詮欣","110/07/26","凱基-北門",7,0,7
"44","6205詮欣","110/07/26","元大-林森",0,5,-5
"45","6205詮欣","110/07/26","凱基-三多",6,0,6
"46","6205詮欣","110/07/26","國票",0,4,-4
"47","6205詮欣","110/07/26","玉山-雙和",5,0,5
"48","6205詮欣","110/07/26","群益金鼎-三重",0,4,-4
"49","6205詮欣","110/07/26","永豐金-萬盛",5,0,5
"50","6205詮欣","110/07/26","群益金鼎-東湖",0,4,-4
"51","6205詮欣","110/07/26","美林",4,0,4
"52","6205詮欣","110/07/26","德信-新營",0,3,-3
"53","6205詮欣","110/07/26","元富-三重",4,0,4
"54","6205詮欣","110/07/26","國泰-敦南",0,3,-3
"55","6205詮欣","110/07/26","國票-和平",4,0,4
"56","6205詮欣","110/07/26","元大-敦化",0,3,-3
"57","6205詮欣","110/07/26","大慶-台南",3,0,3
"58","6205詮欣","110/07/26","元大-永和",0,3,-3
"59","6205詮欣","110/07/26","凱基-新店",3,0,3
"60","6205詮欣","110/07/26","元大-台中中港",2,5,-3
"61","1540喬福","110/07/26","(牛牛牛)亞-鑫豐",30,4,26
"62","1540喬福","110/07/26","合庫-台中",0,29,-29
"63","1540喬福","110/07/26","富邦-花蓮",15,0,15
"64","1540喬福","110/07/26","國泰-敦南",1,21,-20
"65","1540喬福","110/07/26","臺銀-鳳山",14,0,14
"66","1540喬福","110/07/26","統一-新台中",0,15,-15
"67","1540喬福","110/07/26","凱基-林口",14,0,14
"68","1540喬福","110/07/26","元大-台中",0,12,-12
"69","1540喬福","110/07/26","富邦-竹北",12,0,12
"70","1540喬福","110/07/26","兆豐-台中港",0,8,-8
"71","1540喬福","110/07/26","元大-沙鹿",10,0,10
"72","1540喬福","110/07/26","群益金鼎-館前",0,8,-8
"73","1540喬福","110/07/26","華南永昌-虎尾",9,0,9
"74","1540喬福","110/07/26","永豐金-苓雅",0,7,-7
"75","1540喬福","110/07/26","兆豐-北高雄",7,2,5
"76","1540喬福","110/07/26","玉山-台中",0,6,-6
"77","1540喬福","110/07/26","日盛-斗六",4,0,4
"78","1540喬福","110/07/26","永豐金-屏東",0,6,-6
"79","1540喬福","110/07/26","大昌-新竹",4,0,4
"80","1540喬福","110/07/26","美林",0,5,-5
"81","1540喬福","110/07/26","玉山-大里",4,0,4
"82","1540喬福","110/07/26","元富-台中",0,5,-5
"83","1540喬福","110/07/26","元大-和平",3,0,3
"84","1540喬福","110/07/26","元大-北屯",0,4,-4
"85","1540喬福","110/07/26","日盛-中和",2,0,2
"86","1540喬福","110/07/26","元大-龍潭",0,3,-3
"87","1540喬福","110/07/26","統一-屏東",2,0,2
"88","1540喬福","110/07/26","港商法國興業",0,2,-2
"89","1540喬福","110/07/26","台新證券",2,0,2
"90","1540喬福","110/07/26","台新-台中",0,2,-2
"91","2888新光金","110/07/26","華南永昌-岡山",20075,111,19964
"92","2888新光金","110/07/26","第一金-高雄",8,5028,-5020
"93","2888新光金","110/07/26","台灣摩根士丹利",9557,1520,8037
"94","2888新光金","110/07/26","彰銀-七賢",11,5011,-5000
"95","2888新光金","110/07/26","凱基-彰化",4690,44,4646
"96","2888新光金","110/07/26","凱基-台北",2891,7028,-4137
"97","2888新光金","110/07/26","瑞士信貸",4973,1265,3708
"98","2888新光金","110/07/26","日盛-台南",33,3871,-3838
"99","2888新光金","110/07/26","中國信託",2016,31,1985
"100","2888新光金","110/07/26","凱基-新豐",36,2827,-2791
"101","2888新光金","110/07/26","元大-北港",960,19,941
"102","2888新光金","110/07/26","土銀-士林",70,2251,-2181
"103","2888新光金","110/07/26","大慶-蘆洲",1550,732,818
"104","2888新光金","110/07/26","凱基-台南",31,1821,-1790
"105","2888新光金","110/07/26","元大-三重",790,201,589
"106","2888新光金","110/07/26","統一-高雄",228,1767,-1539
"107","2888新光金","110/07/26","元大-鑫永和",595,20,575
"108","2888新光金","110/07/26","元大-東蘆",32,1240,-1208
"109","2888新光金","110/07/26","玉山-新竹",562,8,554
"110","2888新光金","110/07/26","新光",1622,2825,-1203
"111","2888新光金","110/07/26","兆豐-桃鶯",506,0,506
"112","2888新光金","110/07/26","法銀巴黎",0,1138,-1138
"113","2888新光金","110/07/26","港商野村",2791,2311,480
"114","2888新光金","110/07/26","美林",1942,3019,-1077
"115","2888新光金","110/07/26","凱基-宜蘭",456,4,452
"116","2888新光金","110/07/26","台新-中壢",15,1080,-1065
"117","2888新光金","110/07/26","永興-台中",444,3,441
"118","2888新光金","110/07/26","群益金鼎-古亭",140,1111,-971
"119","2888新光金","110/07/26","凱基-站前",556,123,433
"120","2888新光金","110/07/26","摩根大通",3305,4164,-859
"121","1340勝悅","110/07/26","富邦-宜蘭",20,0,20
"122","1340勝悅","110/07/26","永豐金-博愛",0,21,-21
"123","1340勝悅","110/07/26","兆豐-三民",10,0,10
"124","1340勝悅","110/07/26","美林",0,11,-11
"125","1340勝悅","110/07/26","新光-台南",10,0,10
"126","1340勝悅","110/07/26","日盛-信義",0,7,-7
"127","1340勝悅","110/07/26","國泰-台中",6,0,6
"128","1340勝悅","110/07/26","台新證券",0,6,-6
"129","1340勝悅","110/07/26","臺灣企銀-埔墘",5,0,5
"130","1340勝悅","110/07/26","摩根大通",0,6,-6
"131","1340勝悅","110/07/26","元大-大灣",4,0,4
"132","1340勝悅","110/07/26","瑞士信貸",0,5,-5
"133","1340勝悅","110/07/26","永豐金-南投",4,0,4
"134","1340勝悅","110/07/26","群益金鼎-敦南",0,5,-5
"135","1340勝悅","110/07/26","美商高盛",3,0,3
"136","1340勝悅","110/07/26","群益金鼎-古亭",0,5,-5
"137","1340勝悅","110/07/26","元富-新店",3,0,3
"138","1340勝悅","110/07/26","富邦-南屯",0,5,-5
"139","1340勝悅","110/07/26","國泰-敦南",6,3,3
"140","1340勝悅","110/07/26","富邦-羅東",0,4,-4
"141","1340勝悅","110/07/26","華南永昌-大安",3,0,3
"142","1340勝悅","110/07/26","玉山-台大",0,3,-3
"143","1340勝悅","110/07/26","元富-潮州",2,0,2
"144","1340勝悅","110/07/26","大慶-蘆洲",0,2,-2
"145","1340勝悅","110/07/26","光和",2,0,2
"146","1340勝悅","110/07/26","新百王",0,2,-2
"147","1340勝悅","110/07/26","兆豐-三重",2,0,2
"148","1340勝悅","110/07/26","光和-高雄",0,2,-2
"149","1340勝悅","110/07/26","國票-長城",2,0,2
"150","1340勝悅","110/07/26","華南永昌-台中",0,2,-2
"151","6246臺龍","110/07/26","新光-台南",11,0,11
"152","6246臺龍","110/07/26","康和-澎湖",0,10,-10
"153","6246臺龍","110/07/26","光和",10,0,10
"154","6246臺龍","110/07/26","凱基-永康",0,10,-10
"155","6246臺龍","110/07/26","國泰-新莊",10,0,10
"156","6246臺龍","110/07/26","中國信託-文心",0,8,-8
"157","6246臺龍","110/07/26","元大-博愛",10,0,10
"158","6246臺龍","110/07/26","元富-成功",0,7,-7
"159","6246臺龍","110/07/26","中國信託-新竹",8,0,8
"160","6246臺龍","110/07/26","元大-大天母",0,6,-6
"161","6246臺龍","110/07/26","日盛-大墩",5,0,5
"162","6246臺龍","110/07/26","凱基-台北",0,5,-5
"163","6246臺龍","110/07/26","宏遠-中和",5,0,5
"164","6246臺龍","110/07/26","元大-板橋三民",0,5,-5
"165","6246臺龍","110/07/26","統一-台中",5,0,5
"166","6246臺龍","110/07/26","元大-大同",0,5,-5
"167","6246臺龍","110/07/26","國泰-松江",5,0,5
"168","6246臺龍","110/07/26","永豐金-埔里",0,5,-5
"169","6246臺龍","110/07/26","凱基-彰化",5,0,5
"170","6246臺龍","110/07/26","國泰-敦南",3,7,-4
"171","6246臺龍","110/07/26","元大-新竹經國",4,0,4
"172","6246臺龍","110/07/26","元富-宜蘭",0,3,-3
"173","6246臺龍","110/07/26","日盛-文化",3,0,3
"174","6246臺龍","110/07/26","中國信託-高雄",1,4,-3
"175","6246臺龍","110/07/26","港商野村",8,5,3
"176","6246臺龍","110/07/26","兆豐-桃鶯",0,3,-3
"177","6246臺龍","110/07/26","兆豐-內湖",3,0,3
"178","6246臺龍","110/07/26","玉山-高雄",0,3,-3
"179","6246臺龍","110/07/26","國泰-館前",4,1,3
"180","6246臺龍","110/07/26","玉山-板橋",0,3,-3
"181","00715L期街口布蘭特正2","110/07/26","凱基-台北",8713,26,8687
"182","00715L期街口布蘭特正2","110/07/26","群益金鼎-士林",0,903,-903
"183","00715L期街口布蘭特正2","110/07/26","元富",4589,11,4578
"184","00715L期街口布蘭特正2","110/07/26","新光",340,1024,-684
"185","00715L期街口布蘭特正2","110/07/26","富邦證券",2482,18,2464
"186","00715L期街口布蘭特正2","110/07/26","國票-博愛",420,1000,-580
"187","00715L期街口布蘭特正2","110/07/26","合庫證券",2255,0,2255
"188","00715L期街口布蘭特正2","110/07/26","元富-宜蘭",30,572,-542
"189","00715L期街口布蘭特正2","110/07/26","元大證券",2258,10,2248
"190","00715L期街口布蘭特正2","110/07/26","元大-忠孝",0,541,-541
"191","00715L期街口布蘭特正2","110/07/26","永豐金證券",1867,33,1834
"192","00715L期街口布蘭特正2","110/07/26","永豐金-板盛",0,530,-530
"193","00715L期街口布蘭特正2","110/07/26","國票",1802,0,1802
"194","00715L期街口布蘭特正2","110/07/26","臺銀",13,541,-528
"195","00715L期街口布蘭特正2","110/07/26","統一",1290,234,1056
"196","00715L期街口布蘭特正2","110/07/26","兆豐-台中",10,510,-500
"197","00715L期街口布蘭特正2","110/07/26","群益金鼎-宜蘭",733,10,723
"198","00715L期街口布蘭特正2","110/07/26","統一-嘉義",0,454,-454
"199","00715L期街口布蘭特正2","110/07/26","永豐金-三重",291,0,291
"200","00715L期街口布蘭特正2","110/07/26","臺銀-新竹",25,430,-405
"201","00715L期街口布蘭特正2","110/07/26","高橋",202,0,202
"202","00715L期街口布蘭特正2","110/07/26","元大-中壢",16,396,-380
"203","00715L期街口布蘭特正2","110/07/26","富邦-基隆",202,14,188
"204","00715L期街口布蘭特正2","110/07/26","元大-豐原站前",0,360,-360
"205","00715L期街口布蘭特正2","110/07/26","華南永昌-苗栗",110,5,105
"206","00715L期街口布蘭特正2","110/07/26","元大-台南",0,359,-359
"207","00715L期街口布蘭特正2","110/07/26","凱基",100,0,100
"208","00715L期街口布蘭特正2","110/07/26","元富-成功",15,372,-357
"209","00715L期街口布蘭特正2","110/07/26","永豐金-新莊",124,30,94
"210","00715L期街口布蘭特正2","110/07/26","台新證券",315,663,-348
"211","8941關中","110/07/26","宏遠-館前",3,0,3
"212","8941關中","110/07/26","第一金-路竹",0,3,-3
"213","8941關中","110/07/26","國泰-台中",2,0,2
"214","8941關中","110/07/26","統一-新台中",0,1,-1
"215","8941關中","110/07/26","日盛-和美",1,0,1
"216","8941關中","110/07/26","元大-豐原",0,1,-1
"217","8941關中","110/07/26","富邦-仁愛",1,0,1
"218","8941關中","110/07/26","元大-花蓮",0,1,-1
"219","8941關中","110/07/26","康和-台北",0,0,0
"220","8941關中","110/07/26","永豐金-台南",0,1,-1
"221","8941關中","110/07/26","華南永昌-敦南",0,0,0
"222","8941關中","110/07/26","康和-台北",0,0,0
"223","8941關中","110/07/26","元大-新竹經國",0,0,0
"224","8941關中","110/07/26","華南永昌-敦南",0,0,0
"225","8941關中","110/07/26","元大-金華",1,1,0
"226","8941關中","110/07/26","元大-新竹經國",0,0,0
"227","8941關中","110/07/26","永豐金-桃盛",0,0,0
"228","8941關中","110/07/26","元大-金華",1,1,0
"229","8941關中","110/07/26","",NA,NA,NA
"230","8941關中","110/07/26","永豐金-桃盛",0,0,0
"231","8941關中","110/07/26","",NA,NA,NA
"232","8941關中","110/07/26","",NA,NA,NA
"233","8941關中","110/07/26","",NA,NA,NA
"234","8941關中","110/07/26","",NA,NA,NA
"235","8941關中","110/07/26","",NA,NA,NA
"236","8941關中","110/07/26","",NA,NA,NA
"237","8941關中","110/07/26","",NA,NA,NA
"238","8941關中","110/07/26","",NA,NA,NA
"239","8941關中","110/07/26","",NA,NA,NA
"240","8941關中","110/07/26","",NA,NA,NA
"241","8936國統","110/07/26","元大-小港",80,0,80
"242","8936國統","110/07/26","摩根大通",21,214,-193
"243","8936國統","110/07/26","中國信託-高雄",52,1,51
"244","8936國統","110/07/26","新加坡商瑞銀",26,218,-192
"245","8936國統","110/07/26","永豐金-忠孝",42,0,42
"246","8936國統","110/07/26","港商野村",0,161,-161
"247","8936國統","110/07/26","華南永昌-台中",40,0,40
"248","8936國統","110/07/26","凱基-台北",1,115,-114
"249","8936國統","110/07/26","國票-長城",28,1,27
"250","8936國統","110/07/26","永豐金-高雄",2,101,-99
"251","8936國統","110/07/26","元大-花蓮",27,0,27
"252","8936國統","110/07/26","日盛證券",2,100,-98
"253","8936國統","110/07/26","合庫-高雄",21,0,21
"254","8936國統","110/07/26","美林",31,93,-62
"255","8936國統","110/07/26","元大-斗信",21,0,21
"256","8936國統","110/07/26","新光-台中",22,84,-62
"257","8936國統","110/07/26","富隆-長安",20,0,20
"258","8936國統","110/07/26","土銀-高雄",0,35,-35
"259","8936國統","110/07/26","大慶-蘆洲",20,0,20
"260","8936國統","110/07/26","美商高盛",1,27,-26
"261","8936國統","110/07/26","國票-台南",20,0,20
"262","8936國統","110/07/26","高橋-龍潭",0,25,-25
"263","8936國統","110/07/26","元大-敦南",22,2,20
"264","8936國統","110/07/26","日盛-復興",0,21,-21
"265","8936國統","110/07/26","永豐金-大園",20,0,20
"266","8936國統","110/07/26","致和-金華",0,17,-17
"267","8936國統","110/07/26","臺銀",19,0,19
"268","8936國統","110/07/26","玉山-台南",1,16,-15
"269","8936國統","110/07/26","大昌-桃園",18,0,18
"270","8936國統","110/07/26","永豐金-萬盛",0,15,-15
"271","6226光鼎","110/07/26","國泰-敦南",2008,1646,362
"272","6226光鼎","110/07/26","富邦-南屯",68,1204,-1136
"273","6226光鼎","110/07/26","群益金鼎-敦南",268,5,263
"274","6226光鼎","110/07/26","富邦-嘉義",1167,2236,-1069
"275","6226光鼎","110/07/26","華南永昌-台南",447,208,239
"276","6226光鼎","110/07/26","永豐金-中正",47,1053,-1006
"277","6226光鼎","110/07/26","日盛-南京",255,19,236
"278","6226光鼎","110/07/26","統一",414,1074,-660
"279","6226光鼎","110/07/26","台新證券",840,620,220
"280","6226光鼎","110/07/26","摩根大通",160,664,-504
"281","6226光鼎","110/07/26","元大-南屯",456,253,203
"282","6226光鼎","110/07/26","康和-仁愛",24,466,-442
"283","6226光鼎","110/07/26","凱基-站前",254,52,202
"284","6226光鼎","110/07/26","第一金-忠孝",14,406,-392
"285","6226光鼎","110/07/26","華南永昌",288,127,161
"286","6226光鼎","110/07/26","港商野村",151,521,-370
"287","6226光鼎","110/07/26","元大-金華",208,55,153
"288","6226光鼎","110/07/26","元大-竹東",123,464,-341
"289","6226光鼎","110/07/26","新加坡商瑞銀",444,298,146
"290","6226光鼎","110/07/26","富邦-台北",241,464,-223
"291","6226光鼎","110/07/26","元大-景美",156,19,137
"292","6226光鼎","110/07/26","國泰-台中",284,491,-207
"293","6226光鼎","110/07/26","華南永昌-頭份",141,9,132
"294","6226光鼎","110/07/26","富邦-仁愛",173,378,-205
"295","6226光鼎","110/07/26","玉山-新竹",136,8,128
"296","6226光鼎","110/07/26","臺銀-臺中",78,274,-196
"297","6226光鼎","110/07/26","元富-吉利",136,16,120
"298","6226光鼎","110/07/26","永豐金-新莊",45,240,-195
"299","6226光鼎","110/07/26","台新-高雄",573,462,111
"300","6226光鼎","110/07/26","富邦-敦南",12,187,-175
"301","2363矽統","110/07/26","凱基-台北",1994,468,1526
"302","2363矽統","110/07/26","富邦-南屯",5,375,-370
"303","2363矽統","110/07/26","新加坡商瑞銀",1537,208,1329
"304","2363矽統","110/07/26","聯邦-興中",0,203,-203
"305","2363矽統","110/07/26","摩根大通",2033,997,1036
"306","2363矽統","110/07/26","台新證券",427,622,-195
"307","2363矽統","110/07/26","瑞士信貸",930,0,930
"308","2363矽統","110/07/26","元大-鳳中",10,203,-193
"309","2363矽統","110/07/26","美林",985,76,909
"310","2363矽統","110/07/26","國泰-板橋",69,209,-140
"311","2363矽統","110/07/26","港商野村",1072,282,790
"312","2363矽統","110/07/26","北城證券",6,132,-126
"313","2363矽統","110/07/26","美商高盛",711,7,704
"314","2363矽統","110/07/26","華南永昌-朴子",30,152,-122
"315","2363矽統","110/07/26","新光",570,278,292
"316","2363矽統","110/07/26","台新-台中",27,145,-118
"317","2363矽統","110/07/26","台新-台南",244,39,205
"318","2363矽統","110/07/26","群益金鼎-萬華",13,128,-115
"319","2363矽統","110/07/26","元大證券",243,52,191
"320","2363矽統","110/07/26","日盛-樹林",7,116,-109
"321","2363矽統","110/07/26","永豐金證券",189,27,162
"322","2363矽統","110/07/26","群益金鼎-屏東",200,303,-103
"323","2363矽統","110/07/26","元大-楊梅",177,16,161
"324","2363矽統","110/07/26","元大-潮州",6,102,-96
"325","2363矽統","110/07/26","群益金鼎",158,21,137
"326","2363矽統","110/07/26","新光-桃園",22,117,-95
"327","2363矽統","110/07/26","元富-城東",107,8,99
"328","2363矽統","110/07/26","凱基-和平",45,140,-95
"329","2363矽統","110/07/26","日盛-雙和",109,14,95
"330","2363矽統","110/07/26","合庫-台南",5,95,-90
"331","8112至上","110/07/26","摩根大通",1728,41,1687
"332","8112至上","110/07/26","玉山-左營",3,600,-597
"333","8112至上","110/07/26","台灣摩根士丹利",408,10,398
"334","8112至上","110/07/26","凱基-三重",1,527,-526
"335","8112至上","110/07/26","凱基-台北",693,311,382
"336","8112至上","110/07/26","中國信託-忠孝",0,103,-103
"337","8112至上","110/07/26","港商法國興業",376,1,375
"338","8112至上","110/07/26","凱基-站前",7,105,-98
"339","8112至上","110/07/26","美商高盛",172,26,146
"340","8112至上","110/07/26","國票-中港",0,96,-96
"341","8112至上","110/07/26","新加坡商瑞銀",201,69,132
"342","8112至上","110/07/26","兆豐-公益",3,84,-81
"343","8112至上","110/07/26","美林",192,62,130
"344","8112至上","110/07/26","玉山證券",2,65,-63
"345","8112至上","110/07/26","港商野村",142,58,84
"346","8112至上","110/07/26","統一-台中",1,62,-61
"347","8112至上","110/07/26","凱基-永和",75,0,75
"348","8112至上","110/07/26","富邦-陽明",3,60,-57
"349","8112至上","110/07/26","凱基-竹科",65,2,63
"350","8112至上","110/07/26","新光-新竹",86,141,-55
"351","8112至上","110/07/26","華南永昌-敦南",63,1,62
"352","8112至上","110/07/26","富邦-台北",2,57,-55
"353","8112至上","110/07/26","兆豐-天母",50,0,50
"354","8112至上","110/07/26","玉山-板橋",2,51,-49
"355","8112至上","110/07/26","新光-桃園",57,11,46
"356","8112至上","110/07/26","台新-新營",6,47,-41
"357","8112至上","110/07/26","光和",35,1,34
"358","8112至上","110/07/26","元大-虎尾",4,42,-38
"359","8112至上","110/07/26","華南永昌-新莊",31,3,28
"360","8112至上","110/07/26","日盛-新竹",1,38,-37
"361","1570力肯","110/07/26","元大-民雄",10,0,10
"362","1570力肯","110/07/26","元大-高雄",0,33,-33
"363","1570力肯","110/07/26","新光-台中",10,1,9
"364","1570力肯","110/07/26","日盛-宜蘭",0,8,-8
"365","1570力肯","110/07/26","富邦-陽明",9,0,9
"366","1570力肯","110/07/26","美林",0,5,-5
"367","1570力肯","110/07/26","大慶-蘆洲",8,0,8
"368","1570力肯","110/07/26","凱基-永康",0,5,-5
"369","1570力肯","110/07/26","福勝",8,0,8
"370","1570力肯","110/07/26","台新證券",0,4,-4
"371","1570力肯","110/07/26","凱基-桃園",7,0,7
"372","1570力肯","110/07/26","元大-汐止",0,4,-4
"373","1570力肯","110/07/26","中國信託-永康",3,0,3
"374","1570力肯","110/07/26","元大-桃興",0,3,-3
"375","1570力肯","110/07/26","兆豐-台中港",3,0,3
"376","1570力肯","110/07/26","元富-吉利",0,2,-2
"377","1570力肯","110/07/26","國票-北高雄",3,0,3
"378","1570力肯","110/07/26","國泰-板橋",0,2,-2
"379","1570力肯","110/07/26","富邦-員林",3,0,3
"380","1570力肯","110/07/26","元大-台中",0,2,-2
"381","1570力肯","110/07/26","瑞士信貸",2,0,2
"382","1570力肯","110/07/26","元大-西螺",0,2,-2
"383","1570力肯","110/07/26","大昌-樹林",2,0,2
"384","1570力肯","110/07/26","元大-苑裡",0,2,-2
"385","1570力肯","110/07/26","兆豐-忠孝",2,0,2
"386","1570力肯","110/07/26","合庫-三重",0,1,-1
"387","1570力肯","110/07/26","新光",2,0,2
"388","1570力肯","110/07/26","臺銀-臺南",0,1,-1
"389","1570力肯","110/07/26","凱基-台北",2,0,2
"390","1570力肯","110/07/26","元富-永和",0,1,-1
"391","2929淘帝","110/07/26","合庫-高雄",47,0,47
"392","2929淘帝","110/07/26","港商野村",11,42,-31
"393","2929淘帝","110/07/26","元大-民生",28,0,28
"394","2929淘帝","110/07/26","凱基-林口",0,30,-30
"395","2929淘帝","110/07/26","臺銀-鳳山",10,0,10
"396","2929淘帝","110/07/26","美林",1,28,-27
"397","2929淘帝","110/07/26","華南永昌-鶯歌",10,0,10
"398","2929淘帝","110/07/26","富邦-竹北",0,20,-20
"399","2929淘帝","110/07/26","元大-永和",10,0,10
"400","2929淘帝","110/07/26","凱基-台北",0,12,-12
"401","2929淘帝","110/07/26","永豐金證券",8,0,8
"402","2929淘帝","110/07/26","中國信託-永康",0,10,-10
"403","2929淘帝","110/07/26","元大-太平",8,1,7
"404","2929淘帝","110/07/26","摩根大通",0,10,-10
"405","2929淘帝","110/07/26","德信-和平",6,0,6
"406","2929淘帝","110/07/26","群益金鼎-高雄",0,10,-10
"407","2929淘帝","110/07/26","兆豐-南門",6,0,6
"408","2929淘帝","110/07/26","富邦-宜蘭",0,10,-10
"409","2929淘帝","110/07/26","元大-新竹經國",6,0,6
"410","2929淘帝","110/07/26","新加坡商瑞銀",4,13,-9
"411","2929淘帝","110/07/26","合庫-台南",5,0,5
"412","2929淘帝","110/07/26","元富-敦南",0,7,-7
"413","2929淘帝","110/07/26","第一金-新興",5,0,5
"414","2929淘帝","110/07/26","元大-基隆",0,6,-6
"415","2929淘帝","110/07/26","玉山-新竹",5,0,5
"416","2929淘帝","110/07/26","新光-台中",1,6,-5
"417","2929淘帝","110/07/26","元大-金門",5,0,5
"418","2929淘帝","110/07/26","華南永昌",0,5,-5
"419","2929淘帝","110/07/26","台新-台中",4,0,4
"420","2929淘帝","110/07/26","永豐金-中和",0,5,-5
"421","5410國眾","110/07/26","摩根大通",71,0,71
"422","5410國眾","110/07/26","日盛-忠孝",0,142,-142
"423","5410國眾","110/07/26","凱基-台北",67,4,63
"424","5410國眾","110/07/26","元富-嘉義",0,55,-55
"425","5410國眾","110/07/26","兆豐-城中",47,0,47
"426","5410國眾","110/07/26","國泰-敦南",2,30,-28
"427","5410國眾","110/07/26","永豐金-內湖",45,0,45
"428","5410國眾","110/07/26","群益金鼎-板橋",0,15,-15
"429","5410國眾","110/07/26","元大-新莊",26,0,26
"430","5410國眾","110/07/26","華南永昌-三重",0,11,-11
"431","5410國眾","110/07/26","兆豐-麻豆",10,0,10
"432","5410國眾","110/07/26","永全-南崁",0,10,-10
"433","5410國眾","110/07/26","新光-台中",10,0,10
"434","5410國眾","110/07/26","台新-建北",1,11,-10
"435","5410國眾","110/07/26","元大-屏南",10,0,10
"436","5410國眾","110/07/26","臺銀-臺南",0,8,-8
"437","5410國眾","110/07/26","港商野村",9,0,9
"438","5410國眾","110/07/26","群益金鼎-東大",0,7,-7
"439","5410國眾","110/07/26","新光",13,4,9
"440","5410國眾","110/07/26","永豐金-中正",0,7,-7
"441","5410國眾","110/07/26","華南永昌-小港",7,0,7
"442","5410國眾","110/07/26","永豐金-桃園",0,7,-7
"443","5410國眾","110/07/26","玉山-左營",6,0,6
"444","5410國眾","110/07/26","第一金-高雄",0,6,-6
"445","5410國眾","110/07/26","土銀-台南",5,0,5
"446","5410國眾","110/07/26","台中銀-豐原",0,6,-6
"447","5410國眾","110/07/26","新加坡商瑞銀",5,0,5
"448","5410國眾","110/07/26","亞東-高雄",0,5,-5
"449","5410國眾","110/07/26","元富-三重",8,3,5
"450","5410國眾","110/07/26","國票-北高雄",0,5,-5
"451","2841台開","110/07/26","台新-台中",282,5,277
"452","2841台開","110/07/26","港商野村",0,128,-128
"453","2841台開","110/07/26","凱基-台北",41,0,41
"454","2841台開","110/07/26","富邦-仁愛",0,70,-70
"455","2841台開","110/07/26","台灣摩根士丹利",40,0,40
"456","2841台開","110/07/26","元大-彰化",0,60,-60
"457","2841台開","110/07/26","元富-緯城",40,0,40
"458","2841台開","110/07/26","永興-水湳",0,30,-30
"459","2841台開","110/07/26","玉山-高雄",38,0,38
"460","2841台開","110/07/26","富邦-新竹華信",0,23,-23
"461","2841台開","110/07/26","日盛-樹林",21,0,21
"462","2841台開","110/07/26","宏遠-光隆",0,20,-20
"463","2841台開","110/07/26","元大-松江",20,0,20
"464","2841台開","110/07/26","玉山證券",0,20,-20
"465","2841台開","110/07/26","元大-歸仁",20,0,20
"466","2841台開","110/07/26","富邦-板橋",0,20,-20
"467","2841台開","110/07/26","國泰-桃園",20,3,17
"468","2841台開","110/07/26","元大-台中中港",0,19,-19
"469","2841台開","110/07/26","新光-台中",15,0,15
"470","2841台開","110/07/26","臺銀-臺南",0,18,-18
