"","stake","date","name","buy","sell","total"
"1","2409友達","110/08/26","瑞士信貸",5742,260,5482
"2","2409友達","110/08/26","台灣摩根士丹利",0,14178,-14178
"3","2409友達","110/08/26","合庫證券",2042,26,2016
"4","2409友達","110/08/26","永豐金證券",1250,5082,-3832
"5","2409友達","110/08/26","富邦-竹北",1538,15,1523
"6","2409友達","110/08/26","元大證券",2913,6388,-3475
"7","2409友達","110/08/26","新加坡商瑞銀",3216,1839,1377
"8","2409友達","110/08/26","元富",57,1810,-1753
"9","2409友達","110/08/26","統一-中壢",1303,254,1049
"10","2409友達","110/08/26","新光-桃園",116,1416,-1300
"11","2409友達","110/08/26","美林",2739,1770,969
"12","2409友達","110/08/26","元大-南屯",185,1037,-852
"13","2409友達","110/08/26","玉山證券",934,96,838
"14","2409友達","110/08/26","摩根大通",1924,2694,-770
"15","2409友達","110/08/26","第一金-中壢",848,13,835
"16","2409友達","110/08/26","香港上海匯豐",120,777,-657
"17","2409友達","110/08/26","台新證券",985,418,567
"18","2409友達","110/08/26","兆豐-台中",12,635,-623
"19","2409友達","110/08/26","美商高盛",1582,1030,552
"20","2409友達","110/08/26","元大-敦南",18,506,-488
"21","2409友達","110/08/26","富邦-新竹",587,92,495
"22","2409友達","110/08/26","國泰證券",30,503,-473
"23","2409友達","110/08/26","元大-員林中山",478,26,452
"24","2409友達","110/08/26","元大-東蘆",118,570,-452
"25","2409友達","110/08/26","元大-清水",462,12,450
"26","2409友達","110/08/26","港商野村",3731,4150,-419
"27","2409友達","110/08/26","新光",1195,749,446
"28","2409友達","110/08/26","大展",48,380,-332
"29","2409友達","110/08/26","兆豐-桃園",469,57,412
"30","2409友達","110/08/26","臺銀-臺中",319,608,-289
"31","1315達新","110/08/26","豐農",32,0,32
"32","1315達新","110/08/26","永豐金證券",1,17,-16
"33","1315達新","110/08/26","統一-台中",5,0,5
"34","1315達新","110/08/26","凱基-台北",0,9,-9
"35","1315達新","110/08/26","凱基-中港",5,0,5
"36","1315達新","110/08/26","永豐金-市政",0,8,-8
"37","1315達新","110/08/26","台灣摩根士丹利",5,1,4
"38","1315達新","110/08/26","富邦-台中",0,5,-5
"39","1315達新","110/08/26","美商高盛",4,0,4
"40","1315達新","110/08/26","元大-花蓮",0,5,-5
"41","1315達新","110/08/26","聯邦-三重",2,0,2
"42","1315達新","110/08/26","日盛-新竹",0,2,-2
"43","1315達新","110/08/26","富邦-內湖",2,0,2
"44","1315達新","110/08/26","美林",0,2,-2
"45","1315達新","110/08/26","永興",1,0,1
"46","1315達新","110/08/26","兆豐-南京",0,2,-2
"47","1315達新","110/08/26","致和-佳里",1,0,1
"48","1315達新","110/08/26","國泰-台中",1,3,-2
"49","1315達新","110/08/26","凱基-三重",1,0,1
"50","1315達新","110/08/26","華南永昌-楠梓",0,2,-2
"51","1315達新","110/08/26","凱基-高美館",1,0,1
"52","1315達新","110/08/26","瑞士信貸",0,1,-1
"53","1315達新","110/08/26","凱基-內埔",1,0,1
"54","1315達新","110/08/26","花旗環球",0,1,-1
"55","1315達新","110/08/26","元大證券",1,0,1
"56","1315達新","110/08/26","亞東-台南",0,1,-1
"57","1315達新","110/08/26","元大-沙鹿",1,0,1
"58","1315達新","110/08/26","第一金",0,1,-1
"59","1315達新","110/08/26","元大-台北",1,0,1
"60","1315達新","110/08/26","元富-花蓮",0,1,-1
"61","2609陽明","110/08/26","永豐金-信義",3562,119,3443
"62","2609陽明","110/08/26","凱基-台北",2973,9333,-6360
"63","2609陽明","110/08/26","康和",4424,1135,3289
"64","2609陽明","110/08/26","台灣摩根士丹利",92,1881,-1789
"65","2609陽明","110/08/26","摩根大通",6387,3687,2700
"66","2609陽明","110/08/26","美林",515,1703,-1188
"67","2609陽明","110/08/26","兆豐-三民",2069,35,2034
"68","2609陽明","110/08/26","兆豐-中壢",10,856,-846
"69","2609陽明","110/08/26","花旗環球",1142,0,1142
"70","2609陽明","110/08/26","富邦-台東",35,624,-589
"71","2609陽明","110/08/26","統一-敦南",2070,936,1134
"72","2609陽明","110/08/26","瑞士信貸",390,948,-558
"73","2609陽明","110/08/26","兆豐-南京",1088,76,1012
"74","2609陽明","110/08/26","日盛-板橋",169,679,-510
"75","2609陽明","110/08/26","富邦-建國",1011,325,686
"76","2609陽明","110/08/26","宏遠證券",1001,1420,-419
"77","2609陽明","110/08/26","兆豐-虎尾",4061,3405,656
"78","2609陽明","110/08/26","元大證券",1362,1772,-410
"79","2609陽明","110/08/26","凱基-市政",1854,1349,505
"80","2609陽明","110/08/26","富邦-南屯",218,600,-382
"81","2609陽明","110/08/26","國票-彰化",1013,618,395
"82","2609陽明","110/08/26","新加坡商瑞銀",1501,1879,-378
"83","2609陽明","110/08/26","元大-樹林",436,112,324
"84","2609陽明","110/08/26","兆豐-彰化",382,743,-361
"85","2609陽明","110/08/26","群益金鼎",517,212,305
"86","2609陽明","110/08/26","富邦-虎尾",3490,3837,-347
"87","2609陽明","110/08/26","元富-文心",572,288,284
"88","2609陽明","110/08/26","寶盛",15,315,-300
"89","2609陽明","110/08/26","兆豐-埔墘",354,143,211
"90","2609陽明","110/08/26","華南永昌-竹北",709,1009,-300
"91","2636台驊投控","110/08/26","富邦-台北",72,6,66
"92","2636台驊投控","110/08/26","凱基-台北",566,1251,-685
"93","2636台驊投控","110/08/26","元大-松江",77,15,62
"94","2636台驊投控","110/08/26","瑞士信貸",31,462,-431
"95","2636台驊投控","110/08/26","永豐金-嘉義",114,54,60
"96","2636台驊投控","110/08/26","美商高盛",35,394,-359
"97","2636台驊投控","110/08/26","華南永昌-南京",78,22,56
"98","2636台驊投控","110/08/26","台灣摩根士丹利",7,344,-337
"99","2636台驊投控","110/08/26","國泰-敦南",176,125,51
"100","2636台驊投控","110/08/26","國票-彰化",466,763,-297
"101","2636台驊投控","110/08/26","宏遠-館前",50,0,50
"102","2636台驊投控","110/08/26","美林",290,532,-242
"103","2636台驊投控","110/08/26","群益金鼎-海山",62,18,44
"104","2636台驊投控","110/08/26","兆豐-中壢",30,234,-204
"105","2636台驊投控","110/08/26","第一金-中壢",50,7,43
"106","2636台驊投控","110/08/26","港商野村",679,881,-202
"107","2636台驊投控","110/08/26","兆豐-南京",54,11,43
"108","2636台驊投控","110/08/26","元富-西松",54,219,-165
"109","2636台驊投控","110/08/26","富邦-嘉義",53,11,42
"110","2636台驊投控","110/08/26","元大-淡水",8,54,-46
"111","2636台驊投控","110/08/26","新光",183,143,40
"112","2636台驊投控","110/08/26","元大-士林",41,82,-41
"113","2636台驊投控","110/08/26","元大-林森",42,3,39
"114","2636台驊投控","110/08/26","新加坡商瑞銀",127,164,-37
"115","2636台驊投控","110/08/26","日盛-忠孝",45,9,36
"116","2636台驊投控","110/08/26","摩根大通",363,399,-36
"117","2636台驊投控","110/08/26","華南永昌-合泰",56,20,36
"118","2636台驊投控","110/08/26","日盛-永康",14,43,-29
"119","2636台驊投控","110/08/26","日盛-木柵",46,11,35
"120","2636台驊投控","110/08/26","台中銀-台北",5,33,-28
"121","2867三商壽","110/08/26","美林",559,133,426
"122","2867三商壽","110/08/26","台灣摩根士丹利",25,307,-282
"123","2867三商壽","110/08/26","瑞士信貸",223,8,215
"124","2867三商壽","110/08/26","凱基-中港",2,279,-277
"125","2867三商壽","110/08/26","日盛-頭份",108,0,108
"126","2867三商壽","110/08/26","花旗環球",0,180,-180
"127","2867三商壽","110/08/26","臺銀-臺中",103,0,103
"128","2867三商壽","110/08/26","元大-桃園",20,199,-179
"129","2867三商壽","110/08/26","日盛-樹林",100,0,100
"130","2867三商壽","110/08/26","國泰證券",0,150,-150
"131","2867三商壽","110/08/26","新光",90,1,89
"132","2867三商壽","110/08/26","凱基-台北",18,156,-138
"133","2867三商壽","110/08/26","光和",80,0,80
"134","2867三商壽","110/08/26","凱基-長庚",0,120,-120
"135","2867三商壽","110/08/26","兆豐-城中",70,0,70
"136","2867三商壽","110/08/26","摩根大通",59,172,-113
"137","2867三商壽","110/08/26","凱基-高雄",60,0,60
"138","2867三商壽","110/08/26","群益金鼎-大甲",0,90,-90
"139","2867三商壽","110/08/26","凱基-林口",50,0,50
"140","2867三商壽","110/08/26","中國信託-忠孝",0,70,-70
"141","2867三商壽","110/08/26","富邦-高雄",60,11,49
"142","2867三商壽","110/08/26","兆豐-新營",0,50,-50
"143","2867三商壽","110/08/26","港商野村",66,29,37
"144","2867三商壽","110/08/26","台灣企銀",0,40,-40
"145","2867三商壽","110/08/26","大昌-新店",37,0,37
"146","2867三商壽","110/08/26","華南永昌-高雄",24,60,-36
"147","2867三商壽","110/08/26","國票-南崁",30,0,30
"148","2867三商壽","110/08/26","兆豐-西螺",0,30,-30
"149","2867三商壽","110/08/26","中農",25,0,25
"150","2867三商壽","110/08/26","兆豐-斗南",0,30,-30
"151","5521工信","110/08/26","摩根大通",563,0,563
"152","5521工信","110/08/26","華南永昌-民權",0,100,-100
"153","5521工信","110/08/26","凱基-台北",346,17,329
"154","5521工信","110/08/26","台灣摩根士丹利",14,103,-89
"155","5521工信","110/08/26","群益金鼎-大甲",145,0,145
"156","5521工信","110/08/26","富邦-台北",0,47,-47
"157","5521工信","110/08/26","美林",61,9,52
"158","5521工信","110/08/26","國泰-板橋",0,46,-46
"159","5521工信","110/08/26","兆豐-嘉義",50,0,50
"160","5521工信","110/08/26","元富-新店",0,40,-40
"161","5521工信","110/08/26","美商高盛",49,0,49
"162","5521工信","110/08/26","中國信託-三重",0,40,-40
"163","5521工信","110/08/26","日進",45,0,45
"164","5521工信","110/08/26","永豐金-中盛",0,33,-33
"165","5521工信","110/08/26","元大證券",47,2,45
"166","5521工信","110/08/26","日盛-中壢",0,32,-32
"167","5521工信","110/08/26","康和-台中",30,0,30
