"","stake","date","name","buy","sell","total"
"1","2834臺企銀","110/09/06","凱基-台北",22144,15172,6972
"2","2834臺企銀","110/09/06","港商法國興業",0,4885,-4885
"3","2834臺企銀","110/09/06","美商高盛",2346,481,1865
"4","2834臺企銀","110/09/06","永豐金-中和",20,2832,-2812
"5","2834臺企銀","110/09/06","摩根大通",2015,398,1617
"6","2834臺企銀","110/09/06","新加坡商瑞銀",738,2933,-2195
"7","2834臺企銀","110/09/06","富邦-南屯",1605,465,1140
"8","2834臺企銀","110/09/06","國票-長城",50,2000,-1950
"9","2834臺企銀","110/09/06","新光",1309,213,1096
"10","2834臺企銀","110/09/06","台灣摩根士丹利",208,1932,-1724
"11","2834臺企銀","110/09/06","富邦-建國",1122,126,996
"12","2834臺企銀","110/09/06","瑞士信貸",439,1649,-1210
"13","2834臺企銀","110/09/06","美林",1410,419,991
"14","2834臺企銀","110/09/06","凱基-板橋",13,1016,-1003
"15","2834臺企銀","110/09/06","日盛-二林",674,40,634
"16","2834臺企銀","110/09/06","兆豐-天母",0,1000,-1000
"17","2834臺企銀","110/09/06","元大-高雄",658,40,618
"18","2834臺企銀","110/09/06","日盛證券",39,932,-893
"19","2834臺企銀","110/09/06","元大-竹南",602,10,592
"20","2834臺企銀","110/09/06","富邦-新竹",54,856,-802
"21","2834臺企銀","110/09/06","富邦-陽明",532,5,527
"22","2834臺企銀","110/09/06","玉山-嘉義",123,882,-759
"23","2834臺企銀","110/09/06","(牛牛牛)亞-鑫豐",807,297,510
"24","2834臺企銀","110/09/06","富邦-板橋",117,736,-619
"25","2834臺企銀","110/09/06","統一-三重",503,21,482
"26","2834臺企銀","110/09/06","永豐金-敦北",56,611,-555
"27","2834臺企銀","110/09/06","永豐金-彰化",414,5,409
"28","2834臺企銀","110/09/06","台新-中壢",33,569,-536
"29","2834臺企銀","110/09/06","凱基-林口",412,4,408
"30","2834臺企銀","110/09/06","元大-中壢",96,612,-516
"31","5511德昌","110/09/06","統一-士林",26,0,26
"32","5511德昌","110/09/06","寶盛",0,19,-19
"33","5511德昌","110/09/06","國票-九鼎",20,0,20
"34","5511德昌","110/09/06","日盛-南京",0,5,-5
"35","5511德昌","110/09/06","台中銀-豐原",8,0,8
"36","5511德昌","110/09/06","統一-新竹",0,5,-5
"37","5511德昌","110/09/06","元富-安南",5,0,5
"38","5511德昌","110/09/06","兆豐-公益",0,5,-5
"39","5511德昌","110/09/06","元富-文心",1,0,1
"40","5511德昌","110/09/06","康和-內湖",0,4,-4
"41","5511德昌","110/09/06","凱基-台北",1,0,1
"42","5511德昌","110/09/06","永豐金-天母",0,3,-3
"43","5511德昌","110/09/06","富邦-台北",1,0,1
"44","5511德昌","110/09/06","富邦-仁愛",0,3,-3
"45","5511德昌","110/09/06","彰銀-台中",0,0,0
"46","5511德昌","110/09/06","致和-崇德",0,3,-3
"47","5511德昌","110/09/06","康和-板橋",0,0,0
"48","5511德昌","110/09/06","永豐金-新店",0,2,-2
"49","5511德昌","110/09/06","國泰-台中",1,1,0
"50","5511德昌","110/09/06","(牛牛牛)亞-鑫豐",0,2,-2
"51","5511德昌","110/09/06","群益金鼎-台中",0,0,0
"52","5511德昌","110/09/06","日盛-復興",0,2,-2
"53","5511德昌","110/09/06","群益金鼎-鳳山",0,0,0
"54","5511德昌","110/09/06","日盛-斗六",0,2,-2
"55","5511德昌","110/09/06","華南永昌-大安",0,0,0
"56","5511德昌","110/09/06","元富-虎尾",0,1,-1
"57","5511德昌","110/09/06","永豐金-萬盛",0,0,0
"58","5511德昌","110/09/06","臺銀-臺中",0,1,-1
"59","5511德昌","110/09/06","",NA,NA,NA
"60","5511德昌","110/09/06","土銀-台中",0,1,-1
"61","2489瑞軒","110/09/06","台灣企銀-屏東",110,0,110
"62","2489瑞軒","110/09/06","摩根大通",82,437,-355
"63","2489瑞軒","110/09/06","元富-文心",106,0,106
"64","2489瑞軒","110/09/06","元大-士林",0,150,-150
"65","2489瑞軒","110/09/06","康和-台中",102,3,99
"66","2489瑞軒","110/09/06","瑞士信貸",81,227,-146
"67","2489瑞軒","110/09/06","元大-清水",91,0,91
"68","2489瑞軒","110/09/06","台灣摩根士丹利",18,158,-140
"69","2489瑞軒","110/09/06","凱基-桃園",84,0,84
"70","2489瑞軒","110/09/06","凱基-台北",79,213,-134
"71","2489瑞軒","110/09/06","華南永昌-虎尾",123,40,83
"72","2489瑞軒","110/09/06","元大-豐原",1,134,-133
"73","2489瑞軒","110/09/06","元大-淡水",76,0,76
"74","2489瑞軒","110/09/06","群益金鼎-大安",0,130,-130
"75","2489瑞軒","110/09/06","合庫-桃園",50,2,48
"76","2489瑞軒","110/09/06","美商高盛",53,154,-101
"77","2489瑞軒","110/09/06","新光",51,8,43
"78","2489瑞軒","110/09/06","富邦-新竹",3,102,-99
"79","2489瑞軒","110/09/06","永豐金-大園",41,0,41
"80","2489瑞軒","110/09/06","元大-歸仁",2,100,-98
"81","2489瑞軒","110/09/06","中國信託-新竹",50,13,37
"82","2489瑞軒","110/09/06","兆豐-公益",3,89,-86
"83","2489瑞軒","110/09/06","大昌-桃園",40,3,37
"84","2489瑞軒","110/09/06","華南永昌-忠孝",0,60,-60
"85","2489瑞軒","110/09/06","凱基-長庚",37,0,37
"86","2489瑞軒","110/09/06","元大-南屯",0,60,-60
"87","2489瑞軒","110/09/06","合庫-台南",35,0,35
"88","2489瑞軒","110/09/06","元大-彰化",1,60,-59
"89","2489瑞軒","110/09/06","元大-大天母",35,0,35
"90","2489瑞軒","110/09/06","港商野村",95,147,-52
"91","2428興勤","110/09/06","統一-桃園",68,0,68
"92","2428興勤","110/09/06","美商高盛",4,36,-32
"93","2428興勤","110/09/06","日盛-新竹",13,2,11
"94","2428興勤","110/09/06","美林",1,27,-26
"95","2428興勤","110/09/06","新加坡商瑞銀",18,8,10
"96","2428興勤","110/09/06","富邦-台北",0,24,-24
"97","2428興勤","110/09/06","元富-新竹",6,0,6
"98","2428興勤","110/09/06","統一",0,21,-21
