"","stake","date","name","buy","sell","total"
"1","2867三商壽","110/08/05","摩根大通",376,0,376
"2","2867三商壽","110/08/05","日盛-新莊",0,253,-253
"3","2867三商壽","110/08/05","玉山-大里",307,1,306
"4","2867三商壽","110/08/05","宏遠-高雄",0,156,-156
"5","2867三商壽","110/08/05","元大-土城永寧",250,0,250
"6","2867三商壽","110/08/05","康和-台中",0,135,-135
"7","2867三商壽","110/08/05","新加坡商瑞銀",137,0,137
"8","2867三商壽","110/08/05","台灣摩根士丹利",17,133,-116
"9","2867三商壽","110/08/05","大展",120,0,120
"10","2867三商壽","110/08/05","台灣企銀-竹北",0,100,-100
"11","2867三商壽","110/08/05","凱基-長庚",120,0,120
"12","2867三商壽","110/08/05","群益金鼎-桃園",1,100,-99
"13","2867三商壽","110/08/05","元大-大同",104,2,102
"14","2867三商壽","110/08/05","永豐金-高雄",10,101,-91
"15","2867三商壽","110/08/05","凱基-台北",98,30,68
"16","2867三商壽","110/08/05","元富",0,70,-70
"17","2867三商壽","110/08/05","華南永昌-朴子",60,0,60
"18","2867三商壽","110/08/05","富邦-花蓮",0,53,-53
"19","2867三商壽","110/08/05","永豐金-市政",50,0,50
"20","2867三商壽","110/08/05","日盛-台南",0,43,-43
"21","2867三商壽","110/08/05","富邦-台南",49,1,48
"22","2867三商壽","110/08/05","宏遠-台中",6,45,-39
"23","2867三商壽","110/08/05","永豐金-永康",30,0,30
"24","2867三商壽","110/08/05","瑞士信貸",0,32,-32
"25","2867三商壽","110/08/05","富邦-竹東",30,1,29
"26","2867三商壽","110/08/05","致和-高雄",0,31,-31
"27","2867三商壽","110/08/05","兆豐-高雄",30,10,20
"28","2867三商壽","110/08/05","國泰-台南",1,32,-31
"29","2867三商壽","110/08/05","群益金鼎-西松",20,0,20
"30","2867三商壽","110/08/05","元大-松山",1,31,-30
"31","5521工信","110/08/05","兆豐-桃園",72,0,72
"32","5521工信","110/08/05","美林",5,100,-95
"33","5521工信","110/08/05","(牛牛牛)亞-鑫豐",24,0,24
"34","5521工信","110/08/05","華南永昌-桃園",0,76,-76
"35","5521工信","110/08/05","富邦-建國",22,0,22
"36","5521工信","110/08/05","第一金-桃園",0,43,-43
"37","5521工信","110/08/05","日盛-雙和",16,0,16
"38","5521工信","110/08/05","凱基-台北",0,26,-26
"39","5521工信","110/08/05","元大-鳳山",16,0,16
"40","5521工信","110/08/05","台灣摩根士丹利",0,22,-22
"41","5521工信","110/08/05","元富-城東",12,0,12
"42","5521工信","110/08/05","富邦-竹北",0,20,-20
"43","5521工信","110/08/05","元大-東蘆",12,0,12
"44","5521工信","110/08/05","富邦-員林",0,20,-20
"45","5521工信","110/08/05","元大-路竹",11,0,11
"46","5521工信","110/08/05","元大-豐原",0,20,-20
"47","5521工信","110/08/05","元大-基隆孝二",11,0,11
"48","5521工信","110/08/05","港商野村",0,17,-17
"49","5521工信","110/08/05","日盛-園區",10,0,10
"50","5521工信","110/08/05","元大-大同",0,14,-14
"51","5521工信","110/08/05","玉山-台大",10,0,10
"52","5521工信","110/08/05","永豐金證券",0,14,-14
"53","5521工信","110/08/05","華南永昌-公誠",10,0,10
"54","5521工信","110/08/05","兆豐-高雄",0,10,-10
"55","5521工信","110/08/05","元大-斗六",10,0,10
"56","5521工信","110/08/05","群益金鼎-永和",0,10,-10
"57","5521工信","110/08/05","元大-屏東",10,0,10
"58","5521工信","110/08/05","永豐金-中和",0,10,-10
"59","5521工信","110/08/05","國泰-台中",9,0,9
"60","5521工信","110/08/05","第一金-高雄",0,7,-7
"61","1471首利","110/08/05","國票-北高雄",50,0,50
"62","1471首利","110/08/05","永豐金-板盛",0,129,-129
"63","1471首利","110/08/05","台灣摩根士丹利",49,0,49
"64","1471首利","110/08/05","元大-三重",0,50,-50
"65","1471首利","110/08/05","元大-太平",30,0,30
"66","1471首利","110/08/05","瑞士信貸",0,42,-42
"67","1471首利","110/08/05","國泰-敦南",24,0,24
"68","1471首利","110/08/05","美林",0,37,-37
"69","1471首利","110/08/05","玉山-桃園",21,0,21
"70","1471首利","110/08/05","元富-草屯",0,30,-30
"71","1471首利","110/08/05","宏遠-光隆",20,0,20
"72","1471首利","110/08/05","元富-民權",0,25,-25
"73","1471首利","110/08/05","富邦-嘉義",20,1,19
"74","1471首利","110/08/05","台中銀",0,23,-23
"75","1471首利","110/08/05","元大-博愛",30,13,17
"76","1471首利","110/08/05","元富-新興",0,20,-20
"77","1471首利","110/08/05","台新-高雄",16,0,16
"78","1471首利","110/08/05","摩根大通",17,33,-16
"79","1471首利","110/08/05","日盛-文化",15,0,15
"80","1471首利","110/08/05","日盛-鳳山",0,15,-15
"81","1471首利","110/08/05","群益金鼎-新莊",15,0,15
"82","1471首利","110/08/05","高橋",0,14,-14
"83","1471首利","110/08/05","凱基-科園",13,0,13
"84","1471首利","110/08/05","富邦-羅東",0,13,-13
"85","1471首利","110/08/05","元大-高雄",12,0,12
"86","1471首利","110/08/05","德信-中正",0,12,-12
"87","1471首利","110/08/05","第一金-桃園",11,0,11
"88","1471首利","110/08/05","群益金鼎-中港",5,17,-12
"89","1471首利","110/08/05","台灣企銀-太平",10,0,10
"90","1471首利","110/08/05","第一金-台南",0,10,-10
"91","2883開發金","110/08/05","元富",5268,0,5268
"92","2883開發金","110/08/05","新光-高雄",309,4909,-4600
"93","2883開發金","110/08/05","瑞士信貸",4963,0,4963
"94","2883開發金","110/08/05","富邦-竹東",594,3509,-2915
"95","2883開發金","110/08/05","富邦證券",3800,0,3800
"96","2883開發金","110/08/05","永豐金-南京",2,1915,-1913
"97","2883開發金","110/08/05","台灣摩根士丹利",3886,1250,2636
"98","2883開發金","110/08/05","第一金-自由",2,1894,-1892
"99","2883開發金","110/08/05","元富-城東",2119,68,2051
"100","2883開發金","110/08/05","康和-仁愛",0,1820,-1820
"101","2883開發金","110/08/05","港商野村",2397,395,2002
"102","2883開發金","110/08/05","兆豐-台中港",22,1522,-1500
"103","2883開發金","110/08/05","第一金-忠孝",2020,88,1932
"104","2883開發金","110/08/05","元大-大同",43,1010,-967
"105","2883開發金","110/08/05","國泰證券",1682,3,1679
"106","2883開發金","110/08/05","國票",53,645,-592
"107","2883開發金","110/08/05","大和國泰",1666,0,1666
"108","2883開發金","110/08/05","富邦-新竹",86,674,-588
"109","2883開發金","110/08/05","永豐金-板橋",1507,15,1492
"110","2883開發金","110/08/05","富邦-建國",39,560,-521
"111","2883開發金","110/08/05","台灣企銀-民雄",1002,0,1002
