"","stake","date","name","buy","sell","total"
"1","1315達新","110/08/20","日盛-和美",16,0,16
"2","1315達新","110/08/20","香港上海匯豐",0,41,-41
"3","1315達新","110/08/20","元富-成功",10,0,10
"4","1315達新","110/08/20","元大-文心興安",2,36,-34
"5","1315達新","110/08/20","兆豐-台中",10,0,10
"6","1315達新","110/08/20","港商麥格理",0,26,-26
"7","1315達新","110/08/20","凱基-中港",10,0,10
"8","1315達新","110/08/20","元富",0,14,-14
"9","1315達新","110/08/20","元大-桃園",8,0,8
"10","1315達新","110/08/20","元富-敦南",0,8,-8
"11","1315達新","110/08/20","凱基-高美館",7,0,7
"12","1315達新","110/08/20","凱基-台北",7,15,-8
"13","1315達新","110/08/20","統一",5,0,5
"14","1315達新","110/08/20","元大-花蓮",2,10,-8
"15","1315達新","110/08/20","中國信託-高雄",5,0,5
"16","1315達新","110/08/20","摩根大通",0,7,-7
"17","1315達新","110/08/20","致和-東門",5,0,5
"18","1315達新","110/08/20","(牛牛牛)亞證券",0,6,-6
"19","1315達新","110/08/20","國票-北高雄",5,0,5
"20","1315達新","110/08/20","群益金鼎-鳳山",0,6,-6
"21","1315達新","110/08/20","國票-桃園",5,0,5
"22","1315達新","110/08/20","美林",3,8,-5
"23","1315達新","110/08/20","凱基-高雄",5,0,5
"24","1315達新","110/08/20","玉山-大里",0,4,-4
"25","1315達新","110/08/20","凱基-大安",5,0,5
"26","1315達新","110/08/20","國票-安和",1,4,-3
"27","1315達新","110/08/20","新光",5,1,4
"28","1315達新","110/08/20","永興-台中",0,1,-1
"29","1315達新","110/08/20","國泰-敦南",4,0,4
"30","1315達新","110/08/20","光和-花壇",0,1,-1
"31","2609陽明","110/08/20","摩根大通",7094,4108,2986
"32","2609陽明","110/08/20","富邦證券",916,4167,-3251
"33","2609陽明","110/08/20","凱基-台北",3009,829,2180
"34","2609陽明","110/08/20","瑞士信貸",1961,3747,-1786
"35","2609陽明","110/08/20","永豐金-信義",2022,49,1973
"36","2609陽明","110/08/20","美林",3367,4938,-1571
"37","2609陽明","110/08/20","富邦-虎尾",14038,12509,1529
"38","2609陽明","110/08/20","元大證券",1688,3204,-1516
"39","2609陽明","110/08/20","華南永昌-竹北",2009,531,1478
"40","2609陽明","110/08/20","凱基-高美館",303,786,-483
"41","2609陽明","110/08/20","群益金鼎-大安",1208,64,1144
"42","2609陽明","110/08/20","日盛-板橋",125,587,-462
"43","2609陽明","110/08/20","康和",5625,4754,871
"44","2609陽明","110/08/20","富邦-北港",163,571,-408
"45","2609陽明","110/08/20","兆豐-虎尾",919,77,842
"46","2609陽明","110/08/20","凱基-台南",165,557,-392
"47","2609陽明","110/08/20","新加坡商瑞銀",1133,390,743
"48","2609陽明","110/08/20","元大-樹林",215,599,-384
"49","2609陽明","110/08/20","統一-仁愛",1379,702,677
"50","2609陽明","110/08/20","富邦-台中",246,596,-350
"51","2609陽明","110/08/20","美商高盛",1051,452,599
"52","2609陽明","110/08/20","凱基-復興",141,467,-326
"53","2609陽明","110/08/20","凱基-市府",658,82,576
"54","2609陽明","110/08/20","台新-高雄",483,807,-324
"55","2609陽明","110/08/20","元大-新莊",665,169,496
"56","2609陽明","110/08/20","日盛證券",323,619,-296
"57","2609陽明","110/08/20","台灣摩根士丹利",773,365,408
"58","2609陽明","110/08/20","法銀巴黎",0,292,-292
"59","2609陽明","110/08/20","日盛-雙和",550,197,353
"60","2609陽明","110/08/20","元大-北投",454,729,-275
"61","2636台驊投控","110/08/20","摩根大通",709,415,294
"62","2636台驊投控","110/08/20","台灣摩根士丹利",146,252,-106
"63","2636台驊投控","110/08/20","台新-台中",176,64,112
"64","2636台驊投控","110/08/20","港商野村",1266,1357,-91
"65","2636台驊投控","110/08/20","統一",191,91,100
"66","2636台驊投控","110/08/20","美林",246,335,-89
"67","2636台驊投控","110/08/20","永豐金-萬盛",136,39,97
"68","2636台驊投控","110/08/20","宏遠-新化",1,75,-74
"69","2636台驊投控","110/08/20","永豐金-南京",105,33,72
"70","2636台驊投控","110/08/20","群益金鼎-竹南",5,69,-64
"71","2636台驊投控","110/08/20","日盛-景美",102,32,70
"72","2636台驊投控","110/08/20","日盛-大墩",4,56,-52
"73","2636台驊投控","110/08/20","日盛證券",154,103,51
"74","2636台驊投控","110/08/20","第一金-台中",5,56,-51
"75","2636台驊投控","110/08/20","第一金-桃園",54,7,47
"76","2636台驊投控","110/08/20","日盛-宜蘭",2,52,-50
"77","2636台驊投控","110/08/20","統一-基隆",47,5,42
"78","2636台驊投控","110/08/20","兆豐-南京",0,49,-49
"79","2636台驊投控","110/08/20","元富-城東",63,22,41
"80","2636台驊投控","110/08/20","合庫-新竹",4,47,-43
"81","2636台驊投控","110/08/20","富邦-建國",67,35,32
"82","2636台驊投控","110/08/20","統一-城中",6,33,-27
"83","2636台驊投控","110/08/20","元大-桃興",40,10,30
"84","2636台驊投控","110/08/20","凱基-科園",7,34,-27
"85","2636台驊投控","110/08/20","土銀-南港",34,6,28
"86","2636台驊投控","110/08/20","新光",167,193,-26
"87","2636台驊投控","110/08/20","永豐金-台南",54,27,27
"88","2636台驊投控","110/08/20","群益金鼎-古亭",51,75,-24
"89","2636台驊投控","110/08/20","富邦-台北",45,19,26
"90","2636台驊投控","110/08/20","富邦-仁愛",51,74,-23
"91","2867三商壽","110/08/20","凱基-台北",225,43,182
"92","2867三商壽","110/08/20","宏遠證券",0,1023,-1023
"93","2867三商壽","110/08/20","元大-土城永寧",150,2,148
"94","2867三商壽","110/08/20","摩根大通",123,551,-428
"95","2867三商壽","110/08/20","新光",213,72,141
"96","2867三商壽","110/08/20","美商高盛",62,194,-132
"97","2867三商壽","110/08/20","臺銀-鳳山",131,26,105
"98","2867三商壽","110/08/20","國票-中正",0,130,-130
"99","2867三商壽","110/08/20","元大-屏東民生",100,0,100
"100","2867三商壽","110/08/20","美林",1,114,-113
"101","2867三商壽","110/08/20","元大-桃園",100,1,99
"102","2867三商壽","110/08/20","台灣摩根士丹利",31,107,-76
"103","2867三商壽","110/08/20","永豐金-埔里",94,20,74
"104","2867三商壽","110/08/20","富邦-中壢",1,75,-74
"105","2867三商壽","110/08/20","土銀-台中",60,0,60
"106","2867三商壽","110/08/20","華南永昌-南京",10,70,-60
"107","2867三商壽","110/08/20","臺銀-高雄",56,1,55
"108","2867三商壽","110/08/20","富邦-彰化",10,67,-57
